TargetName	B022-A-mouseWTA | 001 | CD31	B022-A-mouseWTA | 002 | CD31	B022-A-mouseWTA | 003 | CD31	B022-A-mouseWTA | 005 | CD31	B022-A-mouseWTA | 006 | CD31	B022-A-mouseWTA | 007 | CD31	B022-A-mouseWTA | 008 | CD31	B022-A-mouseWTA | 009 | CD31	B022-A-mouseWTA | 010 | CD31	B022-A-mouseWTA | 011 | CD31	B022-A-mouseWTA | 013 | CD31	B022-A-mouseWTA | 014 | CD31	B022-A-mouseWTA | 015 | CD31	B022-A-mouseWTA | 016 | CD31	B022-A-mouseWTA | 017 | CD31	B022-A-mouseWTA | 018 | CD31	B022-A-mouseWTA | 019 | CD31	B022-A-mouseWTA | 020 | CD31	B022-A-mouseWTA | 021 | CD31	B022-A-mouseWTA | 022 | CD31	B022-A-mouseWTA | 023 | CD31	B022-B-mouseWTA | 001 | CD31	B022-B-mouseWTA | 002 | CD31	B022-B-mouseWTA | 003 | CD31	B022-B-mouseWTA | 004 | CD31	B022-B-mouseWTA | 005 | CD31	B022-B-mouseWTA | 006 | CD31	B022-B-mouseWTA | 007 | CD31	B022-B-mouseWTA | 008 | CD31	B022-B-mouseWTA | 009 | CD31	B022-B-mouseWTA | 010 | CD31	B022-B-mouseWTA | 011 | CD31	B022-B-mouseWTA | 012 | CD31	B022-B-mouseWTA | 013 | CD31	B022-B-mouseWTA | 014 | CD31	B022-B-mouseWTA | 015 | CD31	B022-B-mouseWTA | 016 | CD31	B022-B-mouseWTA | 017 | CD31	B022-B-mouseWTA | 018 | CD31	B022-B-mouseWTA | 019 | CD31	B022-B-mouseWTA | 020 | CD31	B022-B-mouseWTA | 021 | CD31
Slk	15.99311195	11.35605582	18.45359071	12.83728049	14.76287257	17.22335133	14.56862424	2.306698839	14.49924984	17.6846911	10.76459458	17.26303647	12.9175135	3.075598451	9.226795354	16.40319174	3.075598451	11.07215442	18.45359071	12.9175135	13.99927571	16.23915982	18.45359071	5.67802791	8.20159587	15.81736346	18.45359071	11.78979406	16.77599155	12.30239381	17.16613089	16.14689187	19.42483232	12.9175135	8.073445935	8.387995776	15.71972542	10.06559493	15.57021716	15.47720511	14.85289008	9.815739738
Plcxd2	7.381436283	14.19506978	9.226795354	15.24427059	13.53263319	9.841915044	13.59738263	18.45359071	6.59056811	9.995694967	16.91579148	4.762216957	5.536077212	30.75598451	25.83502699	12.30239381	16.91579148	3.690718142	26.36227244	14.76287257	8.272299283	10.3340108	16.14689187	12.7755628	10.25199484	13.18113622	5.67802791	6.151196903	6.151196903	8.457895741	4.720685995	11.917944	3.884966465	10.14947489	10.38014477	13.42079324	10.593728	7.828796058	12.1101689	13.09609663	12.60245219	14.9199244
Prrc2b	57.82125089	42.58520933	26.97063257	39.31417151	34.44670266	27.06526637	42.73463111	25.37368722	42.1796359	40.75167948	26.14258684	37.50245854	33.21646327	24.60478761	38.75254049	41.00797935	27.68038606	29.52574513	31.63472693	27.68038606	33.08919713	23.62059611	25.37368722	38.32668839	30.75598451	38.22529504	36.90718142	35.36938219	34.11118282	60.74306941	34.33226178	35.753832	35.9359398	33.21646327	25.37368722	23.48638817	32.12291716	42.4991786	27.68038606	39.88356701	48.60945845	44.36714362
A4galt	12.30239381	8.517041865	3.548767444	11.23262043	7.381436283	11.07215442	4.856208081	11.53349419	7.908681732	5.38229729	4.613397677	9.524433914	11.99483396	18.45359071	9.226795354	18.45359071	15.37799226	14.76287257	2.636227244	9.226795354	6.999637855	7.381436283	5.766747096	8.517041865	12.30239381	5.272454488	2.839013955	7.688996128	7.828796058	8.457895741	10.72883181	8.842345548	9.712416162	7.381436283	8.073445935	11.74319409	10.593728	13.42079324	11.53349419	17.85831359	7.201401252	8.63785097
Cebpa	4.920957522	7.097534888	9.226795354	13.63961052	8.611675664	15.99311195	9.712416162	9.226795354	7.908681732	10.76459458	4.613397677	8.333879675	3.690718142	12.30239381	16.60823164	10.25199484	7.688996128	22.14430885	5.272454488	12.9175135	12.72661428	14.76287257	11.53349419	11.35605582	10.25199484	9.226795354	9.936548843	7.688996128	14.53919268	13.07129342	6.437299084	9.226795354	8.741174546	14.76287257	13.84019303	11.74319409	11.61892748	13.97999296	14.41686774	5.952771196	8.551663987	8.63785097
Trim8	14.76287257	15.61457675	12.7755628	7.220970277	12.30239381	11.07215442	4.856208081	13.84019303	11.8630226	9.995694967	7.688996128	4.762216957	8.304115819	21.52918916	7.381436283	2.050398968	7.688996128	11.07215442	5.272454488	12.9175135	10.18129143	8.85772354	11.53349419	9.936548843	12.30239381	6.59056811	5.67802791	12.81499355	7.26959634	9.995694967	10.29967853	18.45359071	13.59738263	17.53091117	14.99354245	18.45359071	15.37799226	10.62479465	18.45359071	10.71498815	17.55341555	14.13466522
Rpl3	124.2541774	127.755628	176.0188652	154.8496959	146.3984863	134.0960925	121.405202	147.6287257	138.4019303	125.3306369	158.3933202	133.9373519	127.3297759	135.3263319	138.4019303	104.5703473	112.2593435	84.88651726	110.7215442	131.020494	141.2654185	150.5813002	194.9160519	143.3702047	153.7799226	163.4460891	147.6287257	117.3853409	146.5103262	153.7799226	148.4870322	49.97847483	66.0444299	74.73704237	78.42776051	92.26795354	74.15609599	83.87995776	57.66747096	79.76713403	63.01226095	48.29343951
Znhit1	11.07215442	13.48531629	14.19506978	11.23262043	13.53263319	7.381436283	12.62614101	25.37368722	13.18113622	7.688996128	19.99138993	12.50081951	15.6855521	12.30239381	14.76287257	14.35279277	16.91579148	7.381436283	15.81736346	16.60823164	12.09028357	15.50101619	17.30024129	12.7755628	12.30239381	15.81736346	12.7755628	12.81499355	10.62479465	10.76459458	14.16205799	16.91579148	19.42483232	11.07215442	9.226795354	16.77599155	14.35279277	13.97999296	14.99354245	16.66775935	20.7040286	14.13466522
Ap1g1	23.37454823	23.42186513	24.13161862	22.46524086	30.75598451	24.60478761	23.30979879	23.06698839	25.04415882	28.44928568	29.21818529	15.47720511	16.60823164	12.30239381	18.45359071	16.40319174	21.52918916	11.07215442	18.45359071	18.45359071	22.27157499	24.35873973	26.52703664	19.87309769	10.25199484	30.31661331	32.64866048	26.14258684	32.43358367	32.29378374	26.17834961	23.835888	14.56862424	16.60823164	21.91363897	23.48638817	15.71972542	26.28238677	16.14689187	28.57330174	26.10507954	18.45359071
Gch1	9.841915044	17.03408373	24.13161862	22.46524086	11.07215442	11.07215442	15.53986586	6.920096516	18.45359071	16.14689187	6.151196903	14.28665087	11.07215442	18.45359071	7.381436283	16.40319174	18.45359071	11.07215442	21.08981795	12.9175135	13.362945	9.595867168	17.30024129	12.7755628	14.35279277	17.13547709	14.19506978	10.25199484	14.53919268	17.6846911	10.72883181	9.995694967	8.741174546	11.99483396	11.53349419	5.032797466	14.35279277	15.65759212	16.14689187	11.31026527	10.3520143	8.63785097
mCherry/tdTomato	11.07215442	9.936548843	22.71211164	10.4302904	14.76287257	8.611675664	21.36731556	11.53349419	26.36227244	42.28947871	26.14258684	20.83469919	16.60823164	21.52918916	16.60823164	16.40319174	16.91579148	29.52574513	13.18113622	22.14430885	18.45359071	16.23915982	10.38014477	7.097534888	12.30239381	5.272454488	7.097534888	41.00797935	45.29517719	70.73876438	45.06109359	13.07129342	4.856208081	18.45359071	12.68684361	18.45359071	12.30239381	9.506395213	16.14689187	9.524433914	7.201401252	7.067332612
Rars	9.841915044	10.64630233	12.06580931	14.44194055	7.381436283	14.76287257	13.59738263	2.306698839	18.45359071	9.226795354	9.226795354	8.929156794	9.226795354	15.37799226	12.9175135	4.100797935	15.37799226	7.381436283	10.54490898	11.07215442	6.999637855	11.07215442	10.38014477	8.517041865	12.30239381	11.8630226	7.097534888	9.226795354	7.26959634	3.844498064	12.4454449	9.226795354	13.59738263	8.304115819	9.226795354	3.355198311	14.01105961	9.506395213	6.920096516	10.71498815	9.451839143	9.030480559
Josd1	12.30239381	7.807288377	8.517041865	9.62796037	12.30239381	8.611675664	9.712416162	6.920096516	6.59056811	10.76459458	12.30239381	10.11971103	12.9175135	18.45359071	7.381436283	6.151196903	6.151196903	7.381436283	10.54490898	3.690718142	6.999637855	5.905149027	12.68684361	11.35605582	4.100797935	15.81736346	11.35605582	11.27719432	10.62479465	15.37799226	9.44137199	11.917944	5.827449697	10.14947489	5.766747096	5.032797466	6.492930064	12.30239381	8.073445935	7.738602555	14.85289008	8.63785097
Actr3b	12.30239381	10.64630233	7.097534888	8.825630339	8.611675664	11.07215442	8.741174546	9.226795354	9.226795354	21.52918916	15.37799226	7.738602555	7.381436283	12.30239381	12.9175135	22.55438864	19.99138993	3.690718142	5.272454488	7.381436283	13.99927571	10.3340108	9.226795354	18.45359071	10.25199484	9.226795354	11.35605582	9.226795354	12.86159352	9.226795354	8.583065446	13.84019303	6.798691314	9.226795354	13.84019303	11.74319409	4.784264258	6.710396621	5.766747096	6.548048316	16.6532404	15.70518358
Slc7a8	9.841915044	10.64630233	14.19506978	13.63961052	7.381436283	7.381436283	7.76993293	6.920096516	7.908681732	13.84019303	21.52918916	7.143325435	7.381436283	18.45359071	25.83502699	16.40319174	16.91579148	22.14430885	21.08981795	9.226795354	10.81762214	19.19173434	18.45359071	11.35605582	24.60478761	13.18113622	12.7755628	14.35279277	6.710396621	9.995694967	13.73290471	15.76244206	8.741174546	17.53091117	12.68684361	11.74319409	12.98586013	8.387995776	14.99354245	11.90554239	14.85289008	16.09781317
Dcun1d5	17.22335133	11.35605582	14.19506978	9.62796037	14.76287257	15.99311195	13.59738263	11.53349419	13.18113622	15.37799226	12.30239381	11.90554239	17.53091117	6.151196903	11.07215442	16.40319174	9.226795354	18.45359071	15.81736346	11.07215442	18.45359071	10.3340108	16.14689187	11.35605582	8.20159587	6.59056811	12.7755628	14.35279277	13.42079324	14.60909264	5.57899254	9.995694967	8.741174546	12.9175135	9.226795354	13.42079324	12.98586013	14.53919268	15.57021716	13.09609663	10.80210188	14.9199244
Xpnpep1	9.841915044	19.1633442	14.19506978	16.04660062	14.76287257	15.99311195	11.65489939	9.226795354	10.54490898	12.30239381	21.52918916	11.31026527	12.9175135	9.226795354	20.29894978	26.65518658	4.613397677	7.381436283	31.63472693	9.226795354	18.45359071	14.02472894	26.52703664	15.61457675	20.50398968	22.40793157	21.29260466	14.86539251	16.77599155	14.60909264	12.4454449	11.14904439	12.62614101	19.37627024	4.613397677	11.74319409	15.0362591	22.92718846	12.68684361	13.69137375	12.60245219	14.13466522
Rpl6	95.95867168	95.1069675	131.3043954	110.7215442	105.8005867	89.80747478	110.7215442	48.44067561	80.40493094	63.04976825	107.6459458	135.7231833	131.020494	55.36077212	94.11331261	57.41117109	127.6373357	33.21646327	81.72304456	79.35044005	89.72263068	88.5772354	137.2485809	95.1069675	116.8727412	141.0381576	109.3020373	115.8475417	109.0439451	86.11675664	133.4666677	54.59187251	61.18822182	66.43292655	64.58756748	82.20235861	97.39395096	112.3991434	72.66101341	80.95768827	50.85989634	53.79025377
Pmpca	19.68383009	14.90482326	17.03408373	12.03495046	13.53263319	17.22335133	15.53986586	4.613397677	14.49924984	21.52918916	9.226795354	15.47720511	13.84019303	15.37799226	12.9175135	8.20159587	15.37799226	22.14430885	15.81736346	9.226795354	18.45359071	8.85772354	10.38014477	9.936548843	4.100797935	7.908681732	9.936548843	20.50398968	22.92718846	20.76028955	12.4454449	9.226795354	14.56862424	11.07215442	14.99354245	6.710396621	9.910261677	13.97999296	9.226795354	8.333879675	8.101576408	10.60099892
Tent2	9.841915044	11.35605582	17.03408373	9.62796037	14.76287257	11.07215442	10.68365778	4.613397677	7.908681732	6.151196903	10.76459458	12.50081951	9.226795354	3.075598451	16.60823164	14.35279277	6.151196903	14.76287257	2.636227244	14.76287257	7.635968569	12.54844168	8.073445935	12.7755628	20.50398968	5.272454488	5.67802791	7.176396387	6.151196903	11.53349419	9.870525263	8.073445935	8.741174546	10.14947489	14.99354245	11.74319409	12.30239381	7.828796058	10.95681948	10.71498815	13.50262735	11.3862581
Mtch1	22.14430885	19.87309769	26.26087908	23.26757089	23.37454823	24.60478761	23.30979879	18.45359071	27.68038606	29.21818529	26.14258684	37.50245854	32.29378374	18.45359071	16.60823164	14.35279277	15.37799226	11.07215442	26.36227244	12.9175135	24.18056713	25.83502699	20.76028955	29.80964653	30.75598451	18.45359071	26.97063257	26.14258684	24.04558789	26.14258684	31.75734215	35.753832	39.82090627	32.29378374	26.52703664	41.93997888	32.80638348	33.55198311	28.25706077	33.3355187	44.10858267	31.01773757
Rcan2	7.381436283	2.129260466	4.258520933	4.813980185	6.151196903	1.230239381	1.942483232	4.613397677	5.272454488	3.075598451	7.688996128	1.785831359	3.690718142	3.075598451	3.690718142	10.25199484	9.226795354	3.690718142	10.54490898	7.381436283	4.454314999	10.3340108	10.38014477	4.258520933	6.151196903	7.908681732	18.45359071	7.176396387	3.914398029	4.613397677	6.866452357	35.753832	29.13724849	26.75770653	27.68038606	21.80878902	17.77012439	18.45359071	30.56375961	30.3591331	32.40630563	24.73566414
Rgs19	39.36766018	23.42186513	29.09989304	40.11650154	49.20957522	49.20957522	7.76993293	16.14689187	13.18113622	36.90718142	44.59617754	26.78747038	17.53091117	61.51196903	59.05149027	82.0159587	39.98277987	36.90718142	60.63322661	53.51541305	27.99855142	34.69275053	28.83373548	21.29260466	69.7135649	196.3989297	26.97063257	22.0417889	41.38077916	30.75598451	16.73697762	21.52918916	25.25228202	61.81952887	53.05407329	30.1967848	28.02211922	26.28238677	31.14043432	97.62544762	27.00525469	22.3798866
Polr1d	14.76287257	9.936548843	14.90482326	13.63961052	23.37454823	20.91406947	10.68365778	20.76028955	2.636227244	9.226795354	13.84019303	14.28665087	11.07215442	6.151196903	5.536077212	22.55438864	10.76459458	3.690718142	13.18113622	16.60823164	17.18092928	15.50101619	27.68038606	15.61457675	14.35279277	10.54490898	14.19506978	20.50398968	14.53919268	9.226795354	15.87867107	9.995694967	6.798691314	18.45359071	12.68684361	10.06559493	12.30239381	22.36798874	16.72356658	16.07248223	13.50262735	14.52729481
Mrps11	12.30239381	7.097534888	8.517041865	13.63961052	12.30239381	8.611675664	3.884966465	13.84019303	14.49924984	9.226795354	9.226795354	6.548048316	12.9175135	6.151196903	7.381436283	10.25199484	23.06698839	11.07215442	10.54490898	12.9175135	8.908629997	9.595867168	5.766747096	8.517041865	22.55438864	6.59056811	8.517041865	8.714195612	6.710396621	9.995694967	6.866452357	8.073445935	9.712416162	12.9175135	8.073445935	16.77599155	11.27719432	8.947195495	6.920096516	7.738602555	10.3520143	10.99362851
Prkaa1	12.30239381	14.19506978	7.097534888	16.04660062	11.07215442	9.841915044	13.59738263	6.920096516	13.18113622	16.14689187	10.76459458	11.90554239	11.99483396	15.37799226	22.14430885	18.45359071	12.30239381	3.690718142	15.81736346	9.226795354	7.635968569	16.23915982	13.84019303	17.03408373	14.35279277	5.272454488	8.517041865	13.32759329	15.0983924	9.226795354	10.72883181	13.45574322	12.62614101	13.84019303	10.38014477	10.06559493	11.27719432	13.97999296	8.650120644	11.31026527	9.451839143	10.20836933
Cd38	7.381436283	23.42186513	11.35605582	13.63961052	11.07215442	13.53263319	10.68365778	16.14689187	18.45359071	13.07129342	10.76459458	16.07248223	16.60823164	9.226795354	14.76287257	6.151196903	7.688996128	14.76287257	15.81736346	18.45359071	8.908629997	5.905149027	16.14689187	9.936548843	10.25199484	13.18113622	9.936548843	15.890592	17.89439099	16.14689187	16.73697762	4.997847483	4.856208081	5.536077212	6.920096516	6.710396621	8.885062193	10.62479465	10.38014477	7.143325435	7.201401252	6.674703022
Rfxank	23.37454823	23.42186513	19.1633442	22.46524086	27.06526637	23.37454823	11.65489939	11.53349419	23.7260452	19.22249032	18.45359071	22.02525343	16.60823164	30.75598451	40.59789956	14.35279277	21.52918916	14.76287257	18.45359071	31.3711042	17.18092928	18.45359071	24.2203378	36.90718142	34.85678245	21.08981795	28.39013955	18.45359071	17.89439099	19.22249032	13.30375144	19.60694013	14.56862424	24.91234746	21.91363897	16.77599155	15.71972542	17.33519127	15.57021716	16.66775935	22.05429133	20.80936825
Rangap1	11.07215442	9.226795354	5.67802791	16.84893065	8.611675664	15.99311195	9.712416162	6.920096516	10.54490898	9.995694967	15.37799226	8.929156794	5.536077212	18.45359071	20.29894978	6.151196903	15.37799226	7.381436283	23.7260452	16.60823164	9.544960711	12.54844168	11.53349419	14.19506978	12.30239381	10.54490898	7.097534888	8.20159587	11.18399437	13.84019303	12.87459817	17.30024129	8.741174546	17.53091117	8.073445935	11.74319409	11.96066064	16.77599155	13.84019303	8.333879675	10.3520143	12.95677645
Mark4	8.611675664	7.807288377	7.097534888	13.63961052	9.841915044	8.611675664	11.65489939	4.613397677	9.226795354	12.30239381	15.37799226	10.71498815	4.613397677	6.151196903	18.45359071	12.30239381	10.76459458	11.07215442	31.63472693	9.226795354	10.18129143	17.71544708	9.226795354	11.35605582	8.20159587	10.54490898	14.19506978	10.76459458	14.53919268	8.457895741	9.44137199	7.688996128	6.798691314	14.76287257	14.99354245	13.42079324	13.32759329	10.62479465	13.84019303	11.31026527	10.3520143	16.09781317
Prkag2	9.841915044	17.74383722	13.48531629	16.84893065	9.841915044	12.30239381	18.45359071	13.84019303	23.7260452	23.06698839	12.30239381	16.66775935	17.53091117	39.98277987	14.76287257	22.55438864	23.06698839	22.14430885	15.81736346	11.07215442	17.18092928	16.23915982	24.2203378	21.29260466	18.45359071	13.18113622	22.71211164	16.91579148	17.33519127	23.06698839	15.4495178	12.30239381	19.42483232	5.536077212	17.30024129	11.74319409	10.93546116	9.506395213	14.99354245	27.97802462	11.25218946	10.60099892
Elavl3	8.611675664	12.7755628	11.35605582	8.825630339	9.841915044	8.611675664	7.76993293	13.84019303	6.59056811	6.920096516	10.76459458	5.357494077	5.536077212	3.075598451	12.9175135	10.25199484	7.688996128	3.690718142	21.08981795	14.76287257	10.81762214	16.23915982	5.766747096	12.7755628	10.25199484	10.54490898	8.517041865	5.638597161	6.710396621	7.688996128	6.008145812	23.835888	11.65489939	11.99483396	20.76028955	10.06559493	7.518129548	10.62479465	16.72356658	6.548048316	22.50437891	19.63147948
Cadm1	14.76287257	7.097534888	14.19506978	13.63961052	13.53263319	9.841915044	7.76993293	6.920096516	11.8630226	8.457895741	4.613397677	7.143325435	10.14947489	12.30239381	22.14430885	10.25199484	12.30239381	11.07215442	18.45359071	16.60823164	15.27193714	11.81029805	11.53349419	15.61457675	10.25199484	17.13547709	11.35605582	12.30239381	7.828796058	10.76459458	10.72883181	15.37799226	2.913724849	11.99483396	10.38014477	16.77599155	16.40319174	8.947195495	10.95681948	9.524433914	13.50262735	10.99362851
St3gal2	18.45359071	13.48531629	13.48531629	9.62796037	12.30239381	4.920957522	8.741174546	16.14689187	17.13547709	13.07129342	9.226795354	7.738602555	12.9175135	9.226795354	11.07215442	4.100797935	10.76459458	3.690718142	15.81736346	18.45359071	10.18129143	8.119579912	6.920096516	9.936548843	16.40319174	10.54490898	11.35605582	9.739395096	12.30239381	17.6846911	12.01629162	10.38014477	10.68365778	9.226795354	11.53349419	10.06559493	16.7449249	11.18399437	12.68684361	13.69137375	10.3520143	16.49044276
Rcc2	1.230239381	13.48531629	19.87309769	11.23262043	9.841915044	18.45359071	9.712416162	4.613397677	17.13547709	19.99138993	10.76459458	19.04886783	8.304115819	12.30239381	20.29894978	8.20159587	15.37799226	22.14430885	5.272454488	14.76287257	14.63560642	11.07215442	17.30024129	17.03408373	16.40319174	13.18113622	11.35605582	9.226795354	7.828796058	8.457895741	14.16205799	13.84019303	17.48234909	14.76287257	16.14689187	16.77599155	10.25199484	17.33519127	14.99354245	7.143325435	13.05253977	12.17151728
Fscn1	43.05837832	70.26559539	83.04115819	82.63999317	59.05149027	73.81436283	89.35422869	46.13397677	80.40493094	66.1253667	39.98277987	52.38438653	71.96900376	21.52918916	62.74220841	32.80638348	47.671776	25.83502699	36.90718142	55.36077212	71.26903998	60.52777752	65.7409169	75.23386981	65.61276696	63.26945386	44.0047163	67.66316593	57.597571	39.98277987	63.08553103	13.07129342	3.884966465	12.9175135	18.45359071	16.77599155	18.45359071	29.07838536	17.876916	6.548048316	12.60245219	16.88307235
Tomm6	17.22335133	17.74383722	20.58285117	16.04660062	28.29550575	7.381436283	8.741174546	6.920096516	3.954340866	8.457895741	13.84019303	8.333879675	11.07215442	21.52918916	14.76287257	18.45359071	6.151196903	14.76287257	18.45359071	14.76287257	11.45395285	9.595867168	16.14689187	9.936548843	10.25199484	18.45359071	17.03408373	15.37799226	16.77599155	12.30239381	14.59121126	14.22464284	12.62614101	17.53091117	9.226795354	15.0983924	15.71972542	16.21679183	16.72356658	11.90554239	15.75306524	13.34940604
Brd2	15.99311195	26.97063257	17.74383722	21.66291083	20.91406947	20.91406947	15.53986586	4.613397677	17.13547709	19.99138993	15.37799226	20.23942207	21.22162931	18.45359071	14.76287257	18.45359071	9.226795354	14.76287257	31.63472693	29.52574513	17.18092928	14.02472894	13.84019303	22.71211164	28.70558555	15.81736346	9.936548843	15.890592	20.13118986	13.07129342	17.59528416	20.37583974	13.59738263	17.53091117	16.14689187	26.84158648	22.21265548	20.69038958	23.06698839	27.97802462	23.40455407	29.05458963
